"No.","Time","Source","Destination","Protocol","Length","Info"
"5887","71.102497","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5888","71.109848","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5889","71.128959","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5890","71.129487","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5891","71.153855","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5892","71.170684","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5893","71.181534","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5894","71.190049","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5895","71.206658","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5896","71.230111","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5897","71.233009","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5898","71.250660","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5899","71.259669","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5900","71.270293","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5901","71.286477","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5902","71.310724","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5903","71.312641","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5904","71.313917","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5905","71.330729","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5906","71.340186","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5907","71.350252","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5908","71.366865","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5909","71.390026","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5910","71.393031","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5911","71.409877","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5912","71.424750","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5913","71.441883","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5914","71.451241","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5915","71.459895","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5916","71.478090","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5917","71.500162","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5918","71.504129","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5919","71.519915","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5920","71.520374","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5921","71.530766","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5922","71.540079","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5923","71.557314","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5924","71.580285","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5925","71.583730","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5926","71.600223","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5927","71.611271","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5928","71.620152","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5929","71.638103","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5930","71.660454","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5931","71.664295","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5932","71.679962","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5933","71.690736","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5934","71.700301","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5935","71.717110","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5936","71.718198","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5937","71.740294","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5938","71.744720","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5939","71.759889","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5940","71.771333","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5941","71.780469","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5942","71.797851","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5943","71.820107","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5944","71.824244","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5945","71.840272","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5946","71.850808","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5947","71.859957","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5948","71.877598","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5949","71.899912","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5950","71.903763","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5951","71.915191","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5952","71.930283","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5953","71.930627","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5954","71.956810","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5955","71.980120","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5956","71.982856","204.79.197.200","10.0.18.164","TCP","60","443  >  9610 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5957","71.983985","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5958","72.000201","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5959","72.010585","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5960","72.019833","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5961","72.037134","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5962","72.060230","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5963","72.063624","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5964","72.080205","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5965","72.090104","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5966","72.100133","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5967","72.116321","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"5968","72.117454","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5969","72.139969","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5970","72.143996","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5971","72.156016","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5972","72.170584","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5973","72.190023","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5974","72.197090","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5975","72.209958","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5976","72.224051","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5977","72.250183","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5978","72.250185","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5979","72.270519","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5980","72.276370","74.125.12.169","10.0.18.164","UDP","257","443  >  65459 Len=215"
"5981","72.280920","10.0.18.164","142.251.10.190","UDP","809","54349  >  443 Len=767"
"5982","72.282520","10.0.18.164","74.125.12.169","UDP","922","65459  >  443 Len=880"
"5983","72.309146","74.125.12.169","10.0.18.164","UDP","71","443  >  65459 Len=29"
"5984","72.309234","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"5985","72.312001","74.125.12.169","10.0.18.164","UDP","175","443  >  65459 Len=133"
"5986","72.312197","10.0.18.164","74.125.12.169","UDP","79","65459  >  443 Len=37"
"5987","72.312267","74.125.12.169","10.0.18.164","UDP","1287","443  >  65459 Len=1245"
"5988","72.313902","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5989","72.330042","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5990","72.330456","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"5991","72.336386","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"5992","72.340269","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5993","72.350416","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5994","72.366808","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"5995","72.390161","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"5996","72.393364","142.251.10.190","10.0.18.164","UDP","117","443  >  54349 Len=75"
"5997","72.393555","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"5998","72.394903","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"5999","72.396141","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"6000","72.410818","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"6001","72.411256","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6002","72.422426","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"6003","72.423680","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"6004","72.450077","10.0.18.164","173.194.51.104","TCP","55","[TCP Keep-Alive] 9631  >  443 [ACK] Seq=0 Ack=2 Win=513 Len=1"
"6005","72.450343","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"6006","72.450391","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6007","72.470219","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6008","72.476723","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"6009","72.490239","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6010","72.502958","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"6011","72.504104","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"6012","72.530117","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6013","72.530505","74.125.12.169","10.0.18.164","UDP","204","443  >  65459 Len=162"
"6014","72.536056","173.194.51.104","10.0.18.164","TCP","60","443  >  9631 [RST] Seq=2 Win=0 Len=0"
"6015","72.550083","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"6016","72.553142","204.79.197.222","10.0.18.164","TCP","60","443  >  9611 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6017","73.360414","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"6018","74.150091","10.0.18.164","74.125.102.23","TCP","55","[TCP Keep-Alive] 9636  >  443 [ACK] Seq=1 Ack=2 Win=517 Len=1"
"6019","74.172134","204.79.197.222","10.0.18.164","TCP","60","443  >  9613 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6020","74.186464","74.125.102.23","10.0.18.164","TCP","60","443  >  9636 [RST] Seq=2 Win=0 Len=0"
"6021","74.281997","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"6022","74.482974","204.79.197.200","10.0.18.164","TCP","60","443  >  9607 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6023","76.163465","204.79.197.200","10.0.18.164","TCP","60","443  >  9606 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6024","76.192099","204.79.197.222","10.0.18.164","TCP","60","443  >  9612 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6025","76.776820","10.0.18.164","10.0.18.166","TCP","55","[TCP Keep-Alive] 9515  >  8008 [ACK] Seq=1 Ack=1 Win=507 Len=1"
"6026","76.780262","10.0.18.166","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 8008  >  9515 [ACK] Seq=1 Ack=2 Win=679 Len=0 SLE=1 SRE=2"
"6027","78.709771","10.0.18.164","74.125.200.188","TCP","55","[TCP Keep-Alive] 9519  >  5228 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"6028","78.737144","74.125.200.188","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 5228  >  9519 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"6029","79.392950","10.0.18.164","142.251.10.190","UDP","743","54349  >  443 Len=701"
"6030","79.424123","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"6031","79.431188","142.251.10.190","10.0.18.164","UDP","117","443  >  54349 Len=75"
"6032","79.431280","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"6033","79.431559","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"6034","79.450010","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"6035","79.466441","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"6036","79.500239","13.107.6.254","10.0.18.164","TCP","60","443  >  9617 [RST, ACK] Seq=6259 Ack=1 Win=0 Len=0"
"6037","79.504469","192.168.18.2","192.168.18.255","BROWSER","251","Local Master Announcement MYSERVER, Workstation, Server, Domain Controller, Domain Member Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, Domain Master Browser, DFS server"
"6038","79.504874","192.168.18.2","192.168.18.255","BROWSER","251","Domain/Workgroup Announcement CLEARSYSTEM, NT Workstation, Domain Enum"
"6039","79.521477","35.197.154.200","10.0.18.164","TLSv1.2","85","Encrypted Alert"
"6040","79.521612","35.197.154.200","10.0.18.164","TCP","60","443  >  9604 [FIN, ACK] Seq=32 Ack=2 Win=162 Len=0"
"6041","79.521656","10.0.18.164","35.197.154.200","TCP","54","9604  >  443 [ACK] Seq=2 Ack=33 Win=515 Len=0"
"6042","80.830604","131.253.33.254","10.0.18.164","TCP","60","443  >  9618 [RST, ACK] Seq=6259 Ack=1 Win=0 Len=0"
"6043","81.786780","zte_aa:d4:b3","LiteonTe_b3:b5:3f","ARP","42","Who has 10.0.18.164? Tell 10.0.18.166"
"6044","81.786814","LiteonTe_b3:b5:3f","zte_aa:d4:b3","ARP","42","10.0.18.164 is at 94:08:53:b3:b5:3f"
"6045","82.453177","10.0.18.164","173.194.59.71","TCP","55","[TCP Keep-Alive] 9647  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=1"
"6046","82.576761","173.194.59.71","10.0.18.164","TCP","60","443  >  9647 [RST] Seq=2 Win=0 Len=0"
"6047","82.973444","204.79.197.200","10.0.18.164","TCP","60","[TCP ZeroWindowProbe] 443  >  9605 [ACK] Seq=380182 Ack=1 Win=16385 Len=1 [TCP segment of a reassembled PDU]"
"6048","82.973482","10.0.18.164","204.79.197.200","TCP","54","[TCP ZeroWindow] [TCP ACKed unseen segment] 9605  >  443 [ACK] Seq=1 Ack=380183 Win=0 Len=0"
"6049","82.989754","10.0.18.164","173.194.22.251","TCP","55","[TCP Keep-Alive] 9652  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=1"
"6050","83.114775","173.194.22.251","10.0.18.164","TCP","60","443  >  9652 [RST] Seq=2 Win=0 Len=0"
"6051","85.130570","10.0.18.164","172.253.118.119","TCP","55","[TCP Keep-Alive] 9621  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"6052","85.157882","172.253.118.119","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 443  >  9621 [ACK] Seq=1 Ack=2 Win=339 Len=0 SLE=1 SRE=2"
"6053","85.209861","10.0.18.164","10.0.18.166","TCP","55","[TCP Keep-Alive] 9449  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"6054","85.346195","10.0.18.166","10.0.18.164","TCP","66","[TCP Keep-Alive ACK] 8008  >  9449 [ACK] Seq=1 Ack=2 Win=671 Len=0 SLE=1 SRE=2"
"6055","86.365289","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"6056","87.389517","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"6057","87.488542","13.107.6.254","10.0.18.164","TCP","60","443  >  9637 [RST, ACK] Seq=3191 Ack=1 Win=0 Len=0"
"6058","88.074938","10.0.18.164","142.251.10.190","UDP","1285","54349  >  443 Len=1243"
"6059","88.075267","10.0.18.164","142.251.10.190","UDP","1152","54349  >  443 Len=1110"
"6060","88.105967","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"6061","88.110548","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"6062","88.113205","142.251.10.190","10.0.18.164","UDP","475","443  >  54349 Len=433"
"6063","88.113353","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"6064","88.113364","142.251.10.190","10.0.18.164","UDP","75","443  >  54349 Len=33"
"6065","88.115821","10.0.18.164","74.125.200.94","QUIC","1288","Protected Payload (KP0), DCID=31832426d90bf581"
"6066","88.115901","10.0.18.164","74.125.200.94","QUIC","439","Protected Payload (KP0), DCID=31832426d90bf581"
"6067","88.140209","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"6068","88.145848","74.125.200.94","10.0.18.164","QUIC","69","Protected Payload (KP0)"
"6069","88.147418","74.125.200.94","10.0.18.164","QUIC","111","Protected Payload (KP0)"
"6070","88.147512","74.125.200.94","10.0.18.164","QUIC","67","Protected Payload (KP0)"
"6071","88.147823","10.0.18.164","74.125.200.94","QUIC","77","Protected Payload (KP0), DCID=31832426d90bf581"
"6072","88.148065","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"6073","88.180230","10.0.18.164","74.125.200.94","QUIC","75","Protected Payload (KP0), DCID=31832426d90bf581"
"6074","88.200381","74.125.200.94","10.0.18.164","QUIC","67","Protected Payload (KP0)"
"6075","88.240454","10.0.18.164","13.89.178.26","TCP","55","[TCP Keep-Alive] 9597  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"6076","88.413652","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"6077","88.758199","10.0.18.212","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"6078","89.336823","192.168.0.1","224.0.0.1","IGMPv2","60","Membership Query, general"
"6079","89.427603","10.0.18.212","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"6080","89.543806","52.71.125.153","10.0.18.164","TLSv1.2","85","Encrypted Alert"
"6081","89.543941","52.71.125.153","10.0.18.164","TCP","60","443  >  9653 [FIN, ACK] Seq=5695 Ack=1592 Win=121 Len=0"
"6082","89.543984","10.0.18.164","52.71.125.153","TCP","54","9653  >  443 [ACK] Seq=1592 Ack=5696 Win=512 Len=0"
"6083","89.675014","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"6084","89.675280","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"6085","89.675393","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
"6086","89.675688","192.168.0.1","239.255.255.250","SSDP","371","NOTIFY * HTTP/1.1  "
